taxid	count	resolved_rank	kingdom	phylum	class	order	family	genus	species
2552195	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rhamnaceae	Sageretia	Sageretia latifolia
2552196	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rhamnaceae	Sageretia	Sageretia omeiensis
2552197	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rhamnaceae	Sageretia	Sageretia randaiensis
2552198	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rhamnaceae	Sageretia	Sageretia spicata
2552199	1	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rhamnaceae	Sageretia	Sageretia thea
2552201	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rhamnaceae	Sageretia	Sageretia yilinii
2552202	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rhamnaceae	Scutia	Scutia eberhardtii
2552203	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	Plantago africana
2552204	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	Plantago barbata
2552205	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	Plantago fernandezia
2552206	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	Plantago fischeri
2552207	4	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	Plantago gentianoides
2552208	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	Plantago longissima
2552209	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	Plantago moorei
2552210	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	Plantago tweedyi
2555408	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zapoteca	Zapoteca aculeata
2555409	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zapoteca	Zapoteca amazonica
2555410	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zapoteca	Zapoteca balsasensis
2555411	1	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zapoteca	Zapoteca caracasana
2555412	3	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zapoteca	Zapoteca caracasana
2555413	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zapoteca	Zapoteca costaricensis
2555414	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zapoteca	Zapoteca cruzii
2555415	2	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zapoteca	Zapoteca formosa
2555416	3	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zapoteca	Zapoteca formosa
2555418	2	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zapoteca	Zapoteca formosa
2555419	2	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zapoteca	Zapoteca formosa
2555420	4	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zapoteca	Zapoteca formosa
2555421	1	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zapoteca	Zapoteca formosa
2555422	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zapoteca	Zapoteca nervosa
2555423	3	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zapoteca	Zapoteca portoricensis
2555424	1	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zapoteca	Zapoteca portoricensis
2555425	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zapoteca	Zapoteca quichoi
2555426	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zapoteca	Zapoteca ravenii
2555428	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zapoteca	Zapoteca tehuana
2555508	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Marmaroxylon	Marmaroxylon magdalenae
2555509	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia basijuga
2555510	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia biflora
2555511	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia bisingula
2555512	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia brenesii
2555513	1	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia coccinea
2555514	1	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia coccinea
2555515	1	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia coccinea
2555516	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia collina
2555517	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia confusa
2555518	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia conzattii
2555519	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia cupirensis
2555520	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia dissitiflora
2555521	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia eperuetorum
2555522	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia heteroneura
2555523	2	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia latifolia
2555524	1	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia latifolia
2555525	1	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia latifolia
2555526	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia morongii
2555527	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia nubigena
2555529	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia palustris
2555530	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia peckii
2555531	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia recordii
2555532	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia scopulina
2555533	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia selloi
2555534	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia trunciflora
2555535	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Zygia	Zygia unifoliolata
2555640	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Cervantesiaceae	Pyrularia	Pyrularia bullata
2555641	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Cervantesiaceae	Pyrularia	Pyrularia inermis
2555699	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Urticaceae	Elatostema	Elatostema pergameneum
2555700	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Urticaceae	Elatostema	Elatostema setulosum
2555701	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Campanula	Campanula expansa
2555702	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Campanula	Campanula farinulenta
2555703	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Campanula	Campanula lezgina
2555704	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Campanula	Campanula loreyi
2555705	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Campanula	Campanula recta
2555706	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Campanula	Campanula rotata
2555707	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Campanula	Campanula uralensis
2555708	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Sergia	Sergia regelii
2555709	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Asyneuma	Asyneuma chinense
2555710	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Asyneuma	Asyneuma fulgens
2555711	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Campanula	Campanula bellardii
2555712	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Campanula	Campanula chinensis
2555713	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Campanula	Campanula chrysosplenifolia
2555714	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Campanula	Campanula solstitialis
2555717	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Cylindrocarpa	Cylindrocarpa sewerzowii
2555722	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Phyteuma	Phyteuma zahlbruckneri
2555723	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Sergia	Sergia sewerzowii
2555783	4	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Butea	Butea monosperma
2557504	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Dendrocalamus	Dendrocalamus nianhei
2557505	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Dendrocalamus	Dendrocalamus parvigemma
2557506	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Dendrocalamus	Dendrocalamus poilanei
2557512	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Dendrocalamus	Dendrocalamus sp. NTHM-2019a
2557513	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Dendrocalamus	Dendrocalamus sp. NTHM-2019b
2557522	28	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Panax	Panax major
2557547	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Calyceraceae	Anachoretes	Anachoretes castillonii
2557548	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Calyceraceae	Acicarpha	Acicarpha itatiaiae
2557549	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Calyceraceae	Boopis	Boopis eryngioides
2557551	3	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum album
2557552	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum sp. CJ-2019
2557799	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Campanula	Campanula lanceolata
2557931	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Colobanthus	Colobanthus sp. R1
2557932	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Colobanthus	Colobanthus sp. R2
2557933	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Colobanthus	Colobanthus sp. R3
2558191	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Dumasia	Dumasia forrestii
2558192	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Dumasia	Dumasia henryi
2558193	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Dumasia	Dumasia hirsuta
2558194	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Dumasia	Dumasia nitida
2558195	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Dumasia	Dumasia prazeri
2558196	25	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Dumasia	Dumasia yunnanensis
2558369	18	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prinsepia	Prinsepia scandens
2558403	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Clinopodium	Clinopodium kallaricum
2558927	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Carpesium	Carpesium linearibracteatum
2558928	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Carpesium	Carpesium longifolium
2558929	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Carpesium	Carpesium velutinum
2558930	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Carpesium	Carpesium faberi
2559071	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Conopodium	Conopodium pyrenaeum
2559467	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Calamus	Calamus sp. XTBG130
2559470	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Calamus	Calamus curranii
2559471	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Calamus	Calamus walkeri
2559472	8	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Aiphanes	Aiphanes eggersii
2559473	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Beccariophoenix	Beccariophoenix alfredii
2559474	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Beccariophoenix	Beccariophoenix fenestralis
2559475	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Caryota	Caryota cumingii
2559476	2	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Chamaerops	Chamaerops humilis
2559477	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Coccothrinax	Coccothrinax proctorii
2559478	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Coccothrinax	Coccothrinax readii
2559479	1	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Dictyosperma	Dictyosperma album
2559480	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Dypsis	Dypsis ankaizinensis
2559481	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Dypsis	Dypsis cabadae
2559482	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Dypsis	Dypsis pembana
2559483	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Dypsis	Dypsis pinnatifrons
2559484	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Chrysalidocarpus	Chrysalidocarpus prestonianus
2559485	7	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Dypsis	Dypsis utilis
2559486	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Pinanga	Pinanga baviensis
2559487	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Pinanga	Pinanga sylvestris
2559488	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Plectocomia	Plectocomia pierreana
2559489	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Ravenea	Ravenea dransfieldii
2559490	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Salacca	Salacca clemensiana
2559492	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Melastomataceae	Microlicia	Microlicia cogniauxiana
2559676	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Calamus	Calamus sp. SCBG129
2559681	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Melastomataceae	Sonerila	Sonerila griffithii
2559686	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Licuala	Licuala ferruginea
2559687	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Rhapis	Rhapis gracilis
2559688	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Chrysalidocarpus	Chrysalidocarpus carlsmithii
2559689	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Dypsis	Dypsis onilahensis
2559690	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Dypsis	Dypsis boiviniana
2559691	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Dypsis	Dypsis rivularis
2559692	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Calamus	Calamus exilis
2559693	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Rhapis	Rhapis cochinchinensis
2559732	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum distans
2559733	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum kupense
2559734	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum monanthum
2559735	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum sumatranum
2559736	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum thomense
2559737	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum bowkettiae
2559738	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum ambohitrense
2559739	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum mediocre
2559740	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum afzelii
2559741	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum alinae
2559742	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum auriculatum
2559743	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum bathieanum
2559744	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum bifarium
2559745	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum bryophytoides
2559746	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum callosum
2559747	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum calvum
2559748	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum calyptratum
2559749	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum cameronense
2559750	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum capituliflorum
2559752	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum claptonense
2559753	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum coccinatum
2559754	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum cocoinum
2559755	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum colubrinum
2559756	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum comatum
2559757	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum debile
2559758	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum densum
2559759	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum divaricatum
2559760	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum encephalodes
2559761	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum exiguum
2559762	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum fuscum
2559763	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum hiepii
2559764	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum hyalosemoides
2559765	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum imbricatum
2559766	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum jaapii
2559767	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum josephi
2559768	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum jumelleanum
2559769	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum lakatoense
2559770	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum lizae
2559771	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum lyperocephalum
2559772	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum macphersonii
2559773	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum mangenotii
2559774	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum microglossum
2559775	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum minutissimum
2559776	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum moratii
2559777	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum namoronae
2559778	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum nigritianum
2559779	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum oreonastes
2559780	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum abbreviatum
2559781	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum paluense
2559782	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum paleiferum
2559783	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum piestoglossum
2559784	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum pipio
2559785	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum porphyrostachys
2559786	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum prismaticum
2559787	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum protectum
2559788	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum pumilum
2559789	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum quadrialatum
2559790	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum radicans
2559791	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum renkinianum
2559792	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum sandersonii
2559793	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum schillerianum
2559794	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum schimperianum
2559795	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum schinzianum
2559796	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum subclavatum
2559797	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum subligaculiferum
2559798	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum teretifolium
2559799	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum tetragonum
2559801	1	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum nutans
2559802	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum sp. OR209_03
2559803	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum cf. coweniorum AG-2019
2559816	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Bulbophyllum	Bulbophyllum elasmatopus
2559946	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Bradea	Bradea anomala
2559947	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Bradea	Bradea brasiliensis
2559948	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Bradea	Bradea kuhlmannii
