taxid	count	resolved_rank	kingdom	phylum	class	order	family	genus	species
520843	7	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Flemingia	Flemingia macrophylla
521743	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Hygrophila	Hygrophila ringens
521744	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Leptodesmia	Leptodesmia microphylla
524208	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Taraxacum	Taraxacum sherriffii
524209	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Taraxacum	Taraxacum sinicum
524211	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Taraxacum	Taraxacum suasorium
524432	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Dendrobium	Dendrobium anosmum
525926	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium abolinii
525927	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia adenosticta
525929	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia alepideae
525930	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia alexeenkoana
525932	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium amplissimum
525933	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium anomalum
525934	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia antonowii
525935	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia apiculata
525936	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium arctioides
525937	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia arctotidifolia
525938	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia ariana
525939	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia auriculata
525940	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia autranii
525941	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia badghysi
525943	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia belangeri
525944	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia botschantzevii
525946	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia bungeana
525947	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia buphthalmoides
525948	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia candolleana
525949	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia chaetocephala
525950	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia chionophila
525951	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium chloranthum
525953	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia chrysochlora
525954	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia coerulea
525955	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia concolor
525956	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia crassipes
525957	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia crispa
525958	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia cylindracea
525959	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia daralaghezica
525960	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia dipterocarpa
525961	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium dolichophyllum
525964	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium egregium
525965	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia eriophylla
525966	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia eryngioides
525969	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia gatchsaranica
525970	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia gaubae
525973	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia greuteri
525974	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia harazensis
525976	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia heliantha
525977	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia heteroloba
525978	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia heterophylla
525979	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia hypoleuca
525980	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia immitantiformis
525981	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia incompta
525982	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia intertexta
525983	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia jassyensis
525986	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium korolkowii
525987	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium korshinskyi
525988	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia lachnosphaera
525990	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia lasiandra
525991	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia lasiolepis
525992	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia lepida
525993	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia leptolepis
525994	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia leucantha
525995	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia linczewskii
525997	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia longifolia
525998	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium macilentum
525999	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia macrocephala
526001	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia meghrica
526002	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia multiloba
526003	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia ninae
526004	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia olgae
526005	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia oligocephala
526006	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia oopoda
526007	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia oreodoxa
526009	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia oxiana
526011	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia pineticola
526012	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia podophylla
526013	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia polyneura
526014	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia polytimetica
526015	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia prolifera
526016	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium pseudarctium
526018	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia pusilla
526019	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia qaisarensis
526020	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia raddeana
526021	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia radians
526022	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia rechingerorum
526023	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium refractum
526025	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia rigida
526026	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia rigidissima
526027	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia salangensis
526028	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia sarawschanica
526029	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia scariosa
526033	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia shahvarica
526034	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia smirnowii
526037	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia splendida
526039	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia stocksii
526041	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia tashkurghanica
526042	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia tenuifolia
526043	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia tenuiramula
526045	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia thamnodes
526046	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium tomentellum
526047	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia trachyphyllaria
526048	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia triceps
526049	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia turcomanica
526050	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia turkmenorum
526051	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia urumiensis
526053	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia xanthacantha
526054	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia xiphiolepis
526056	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cousinia	Cousinia hymenostephanus
526195	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia hylonoma
526197	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia lunulata
526706	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium medians
526755	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Camarotea	Camarotea souiensis
526763	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Lasiocladus	Lasiocladus villosus
527045	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Brunsvigia	Brunsvigia cf. radulosa Spies 7629
527281	1	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Clivia	Clivia miniata
527284	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Crinum	Crinum foetidum
527311	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Strumaria	Strumaria salteri
527979	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Cyrtanthus	Cyrtanthus spiralis
527982	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Cyrtanthus	Cyrtanthus wellandii
528268	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Oleaceae	Ligustrum	Ligustrum quihoui
529021	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Cyrtanthus	Cyrtanthus attenuatus
529606	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Canellales	Winteraceae	Drimys	Drimys andina
529607	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Canellales	Winteraceae	Drimys	Drimys angustifolia
529608	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Canellales	Winteraceae	Drimys	Drimys confertifolia
529609	2	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Canellales	Winteraceae	Drimys	Drimys winteri
529610	2	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Canellales	Winteraceae	Drimys	Drimys winteri
531822	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Aesculus	Aesculus assamica
531823	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Aesculus	Aesculus indica
531824	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Aesculus	Aesculus parryi
531825	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Aesculus	Aesculus polyneura
531826	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Aesculus	Aesculus tsiangii
531827	5	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Aesculus	Aesculus chinensis
531828	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Billia	Billia sp. Xiang 02-12
533299	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Balanophoraceae	Balanophora	Balanophora reflexa
535957	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Gentianaceae	Prepusa	Prepusa montana
536166	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Vanda	Vanda subconcolor
536387	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Chlorocrambe	Chlorocrambe hastata
536391	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Dryopetalon	Dryopetalon paysonii
536400	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Hesperidanthus	Hesperidanthus barnebyi
536420	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Stanleya	Stanleya tomentosa
536425	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Streptanthus	Streptanthus hyacinthoides
536435	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Thelypodium	Thelypodium sagittatum
536996	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Callicarpa	Callicarpa longifolia
536997	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Callicarpa	Callicarpa macrophylla
537117	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Aphragmus	Aphragmus involucratus
537121	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Crucihimalaya	Crucihimalaya tibetica
537123	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Atelanthera	Atelanthera perpusilla
537124	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Borodinia	Borodinia macrophylla
537127	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium niloticum
537128	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Crucihimalaya	Crucihimalaya rupicola
537129	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Solms-laubachia	Solms-laubachia flabellata
537131	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Erysimum	Erysimum mongolicum
537132	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Erysimum	Erysimum siliculosum
537136	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Goldbachia	Goldbachia pendula
537137	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Hormathophylla	Hormathophylla purpurea
537139	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Irenepharsus	Irenepharsus magicus
537140	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium aletes
537141	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium biplicatum
537142	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium botschantsevianum
537143	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium brachyotum
537144	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium cartilagineum
537145	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium coronopifolium
537146	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium costaricense
537147	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium danielsii
537148	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium davisii
537149	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium depressum
537150	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium englerianum
537152	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium jaredii
537153	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium johnstonii
537154	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium litwinowii
537156	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium navasii
537157	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium orbiculare
537158	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium paniculatum
537159	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium rahmeri
537160	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium ramosissimum
537161	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium rhytidocarpum
537162	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium sagittatum
537163	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium serratum
537164	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium solomonii
537165	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium songaricum
537166	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium strictum
537167	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium subulatum
537168	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium tayloriae
537169	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium thurberi
537170	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium tiehmii
537172	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Litwinowia	Litwinowia tenuissima
537173	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Megacarpaea	Megacarpaea megalocarpa
537176	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Parrya	Parrya lancifolia
537178	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Pseudoclausia	Pseudoclausia turkestanica
537179	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Stevenia	Stevenia dahurica
537180	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Pugionium	Pugionium pterocarpum
537181	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Dendroarabis	Dendroarabis fruticulosa
537184	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Goldbachia	Goldbachia sabulosa
537185	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Sterigmostemum	Sterigmostemum caspicum
537186	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Sterigmostemum	Sterigmostemum fuhaiense
537187	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Sterigmostemum	Sterigmostemum schmakovii
537189	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Stevenia	Stevenia alyssoides
537190	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Stevenia	Stevenia cheiranthoides
537191	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Stevenia	Stevenia incarnata
537192	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Stevenia	Stevenia sergievskajae
537194	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Streptoloma	Streptoloma desertorum
537196	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium cardiophyllum
537198	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Stubendorffia	Stubendorffia aptera
537199	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Stubendorffia	Stubendorffia lipskyi
537200	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Stubendorffia	Stubendorffia orientalis
537201	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Winklera	Winklera patrinioides
537202	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium cardamine
537489	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Rhinacanthus	Rhinacanthus nasutus
538496	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Carlina	Carlina pygmaea
538656	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Microstigma	Microstigma deflexum
539895	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Potentilla	Potentilla lineata
540757	1	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus mongholicus
540758	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus trichopodus
542661	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum paphlagonicum
542673	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Verbenaceae	Lippia	Lippia origanoides
542762	3	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia sinensis
543715	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Allium	Allium tulipifolium
543970	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Marantaceae	Marantochloa	Marantochloa sp. AL-2008
544786	1	species	Viridiplantae	Streptophyta	Cycadopsida	Cycadales	Cycadaceae	Cycas	Cycas hainanensis
545221	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Oxytropis	Oxytropis kansuensis
545370	6	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Sida	Sida rhombifolia
545371	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Rauvolfia	Rauvolfia tetraphylla
545644	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Lauraceae	Lindera	Lindera aggregata
547291	1	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Primulaceae	Primula	Primula elatior
547294	1	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Primulaceae	Primula	Primula vulgaris
548852	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Vitex	Vitex pinnata
549436	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Allophylus	Allophylus edulis
550456	105	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Isodon	Isodon longitubus
550457	28	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Isodon	Isodon inflexus
